brand_name,parent_company_name,year,item_description,type_product,type_material,layer,volunteer,start_of_audit,end_of_audit,time_spent,city,province,country,continent,type_of_audit,specifics_of_audit,event_total_count,longitude_most_specific,latitude_most_specific,location_specificity,total_count,proportion
doritos,pepsico,2022,plastic package,other,o,unsure,2.0,2022-01-05,2022-01-05,1.0,conyers,georgia,united states of america,north america,outdoor,inland,32,-84.0176904,33.6676103,city,1,0.03125
doritos,pepsico,2022,chip bag],food packaging,pet,single-layer,200.0,2022-09-17,2022-09-17,2.0,san francisco,california,united states of america,north america,outdoor,coastal,2339,122.4194,37.7749,city,5,0.0021376656690893
doritos,pepsico,2021,bag,food packaging,o,single-layer,7.0,2021-04-24,2021-04-24,2.0,lafayette,louisiana,united states of america,north america,outdoor,inland,667,-92.0298813,30.2043259,city,1,0.0014992503748125
doritos,pepsico,2021,snack package,food packaging,pet,single-layer,2.0,2021-04-24,2021-04-24,3.0,vittoria,ontario,canada,north america,outdoor,inland,102,-80.323385,42.7624226,city,1,0.0098039215686274
doritos,pepsico,2021,chip bag,food packaging,o,single-layer,3.0,2021-04-24,2021-04-24,2.0,orange county,california,united states of america,north america,outdoor,coastal,441,-117.7341141,33.6703349,city,1,0.0022675736961451
doritos,pepsico,2021,chip bag,food packaging,pet,single-layer,20.0,2021-04-24,2021-04-24,2.0,half moon bay,california,united states of america,north america,outdoor,coastal,239,-122.428586,37.4635519,city,1,0.00418410041841
doritos,pepsico,2021,bag,food packaging,o,multi-layer,8.0,2021-04-24,2021-04-24,3.115933014354067,koror,california,united states of america,north america,outdoor,coastal,137,-118.755997,36.7014631,state,2,0.0145985401459854
doritos,pepsico,2021,bag,food packaging,o,multi-layer,4.0,2021-04-24,2021-04-24,3.0,woodside,california,united states of america,north america,outdoor,freshwater,133,-122.253855,37.4299388,city,2,0.0150375939849624
doritos,pepsico,2020,snack pouch,food packaging,o,multi-layer,10.0,2020-10-03,2020-10-03,3.0,newburyport,massachusetts,united states of america,north america,outdoor,inland,791,-70.8772751,42.8125913,city,5,0.0063211125158027
doritos,pepsico,2020,chip bag (parent company: fritolay(?),food packaging,Unknown,multi-layer,11.0,2020-12-09,2020-12-09,2.0,provincetown,massachusetts,united states of america,north america,outdoor,coastal,101,-70.1858639,42.0525612,city,1,0.0099009900990099
doritos,pepsico,2020,chips,food packaging,pp,multi-layer,5.0,2020-09-20,2020-09-20,5.0,cuernavaca (ahuatlã¡n),morelos,mexico,north america,outdoor,freshwater,431,-99.0,18.75,state,2,0.0046403712296983
doritos,pepsico,2020,chips,food packaging,pp,multi-layer,3.0,2020-09-29,2020-09-29,4.0,cuernavaca (lomas de la selva oriente),morelos,mexico,north america,outdoor,inland,201,-99.0,18.75,state,1,0.0049751243781094
doritos,pepsico,2022,bag,food packaging,pet,multi-layer,27.0,2022-09-13,2022-09-13,3.0,milwaukee,wisconsin,united states of america,north america,outdoor,coastal,192,-87.922497,43.0349931,city,1,0.0052083333333333
doritos,pepsico,2022,wrapper,food packaging,pet,multi-layer,27.0,2022-09-13,2022-09-13,3.0,milwaukee,wisconsin,united states of america,north america,outdoor,coastal,192,-87.922497,43.0349931,city,3,0.015625
doritos,pepsico,2022,wrapper,food packaging,pet,multi-layer,32.0,2022-09-16,2022-09-16,3.0,milwaukee,wisconsin,united states of america,north america,outdoor,coastal,196,-87.922497,43.0349931,city,3,0.0153061224489796
doritos,pepsico,2022,snack bag,food packaging,o,multi-layer,12.0,2022-09-17,2022-09-17,6.0,st. louis,missouri,united states of america,north america,outdoor,freshwater,1657,-90.1910154,38.6280278,city,1,0.0006035003017501
doritos,pepsico,2021,chips,food packaging,pp,multi-layer,12.0,2021-09-12,2021-09-12,5.0,cuernavaca,morelos,mexico,north america,outdoor,other,286,-99.2342282,18.9218274,city,1,0.0034965034965035
doritos,pepsico,2021,chip bag,food packaging,ldpe,multi-layer,10.0,2021-04-15,2021-04-15,3.0,sandy bay,bay islands/ roatan,honduras,north america,outdoor,coastal,310,-86.0755145,15.2572432,country,3,0.0096774193548387
doritos,pepsico,2022,bag,food packaging,pet,multi-layer,23.0,2022-09-22,2022-09-22,3.0,milwaukee,wisconsin,united states of america,north america,outdoor,freshwater,209,-87.922497,43.0349931,city,5,0.0239234449760766
doritos,pepsico,2022,bag,food packaging,pet,multi-layer,Unknown,2022-01-01,2022-01-01,6.0,milwaukee,wisconsin,united states of america,north america,outdoor,coastal,158,-87.922497,43.0349931,city,1,0.0063291139240506
doritos,pepsico,2022,wrapper,food packaging,pet,multi-layer,Unknown,2022-01-01,2022-01-01,6.0,milwaukee,wisconsin,united states of america,north america,outdoor,coastal,158,-87.922497,43.0349931,city,20,0.126582278481013
doritos,pepsico,2022,chips bag,food packaging,o,multi-layer,11.0,2022-09-03,2022-09-03,3.0,cuernavaca,morelos,mexico,north america,outdoor,freshwater,309,-99.2342282,18.9218274,city,1,0.0032362459546925
doritos,pepsico,2021,Unknown,food packaging,ldpe,multi-layer,70.0,2021-04-21,2021-04-22,5.0,st petersburg,florida,united states of america,north america,outdoor,coastal,580,-82.6695085,27.7703796,city,1,0.0017241379310344
doritos,pepsico,2021,chip bag,food packaging,ldpe,multi-layer,50.0,2021-09-04,2021-09-04,3.0,miami,florida,united states of america,north america,outdoor,coastal,423,80.1918,25.7617,city,2,0.0047281323877068
doritos,pepsico,2021,wrapper,food packaging,o,unsure,11.0,2021-08-08,2021-08-08,2.0,fairhaven,massachusetts,united states of america,north america,outdoor,coastal,660,-70.9036487,41.6376043,city,2,0.003030303030303
doritos,pepsico,2022,chip bag,food packaging,ldpe,multi-layer,12.0,2022-08-04,2022-04-08,2.0,sandy bay,bay islands/ roatan,honduras,north america,outdoor,coastal,781,-86.5644553,16.3327297,city,12,0.0153649167733675
doritos,pepsico,2022,chip bags,food packaging,ldpe,multi-layer,19.0,2022-08-31,2022-08-31,3.0,sandy bay,bay islands/ roatan,honduras,north america,outdoor,coastal,283,-86.5644553,16.3327297,city,5,0.0176678445229682
doritos,pepsico,2022,flexible packaging,food packaging,pet,multi-layer,16.0,2022-09-18,2022-09-18,5.0,chicago,il,united states of america,north america,outdoor,inland,241,-89.4337288,40.0796606,state,6,0.024896265560166
doritos,pepsico,2022,snack bag,food packaging,pet,multi-layer,12.0,2022-09-24,2022-09-24,3.0,chicago,il,united states of america,north america,outdoor,coastal,126,-89.4337288,40.0796606,state,4,0.0317460317460317
doritos,pepsico,2021,chip bag,food packaging,o,single-layer,16.0,2021-09-17,2021-09-17,3.0,milwaukee,wisconsin,united states of america,north america,outdoor,freshwater,101,-87.922497,43.0349931,city,1,0.0099009900990099
doritos,pepsico,2021,chip bag,food packaging,hdpe,single-layer,22.0,2021-09-16,2021-09-16,3.0,milwaukee,wisconsin,united states of america,north america,outdoor,coastal,209,-87.922497,43.0349931,city,4,0.0191387559808612
doritos,pepsico,2021,chip bag,food packaging,pet,single-layer,21.0,2021-09-18,2021-09-18,3.0,milwaukee,wisconsin,united states of america,north america,outdoor,coastal,177,-87.922497,43.0349931,city,4,0.0225988700564972
doritos,pepsico,2021,chips,food packaging,o,multi-layer,11.0,2021-09-18,2021-09-18,1.25,washington,dc,united states of america,north america,outdoor,inland,474,-77.0365427,38.8950368,city,4,0.0084388185654008
doritos,pepsico,2022,bag,food packaging,ldpe,multi-layer,6.0,2022-03-04,2022-03-04,2.0,west end,bay islands/ roatan,honduras,north america,outdoor,coastal,259,-86.5931282,16.3045002,city,1,0.0038610038610038
doritos,pepsico,2021,bag,food packaging,pet,multi-layer,Unknown,2021-09-18,2021-09-18,3.5,saint petersburg,florida,united states of america,north america,outdoor,coastal,193,-82.6695085,27.7703796,city,2,0.0103626943005181
doritos,pepsico,2021,chip bag,food packaging,o,unsure,62.0,2021-06-12,2021-06-12,3.5,fairhaven,massachusetts,united states of america,north america,outdoor,coastal,1858,-70.9036487,41.6376043,city,13,0.0069967707212056
doritos,pepsico,2021,chip bag,food packaging,ldpe,multi-layer,40.0,2021-09-11,2021-09-11,4.0,los angeles,california,united states of america,north america,outdoor,freshwater,264,-118.0772433,33.8038865,city,1,0.0037878787878787
doritos,pepsico,2018,Unknown,other,Unknown,unsure,13.0,2018-09-15,2018-09-15,3.115933014354067,halifax,ns,canada,north america,outdoor,coastal,346,-63.5859487,44.648618,city,4,0.0115606936416185
doritos,pepsico,2018,Unknown,other,Unknown,unsure,14.0,2018-09-16,2018-09-16,3.115933014354067,montreal,qc,canada,north america,outdoor,other,383,-73.5698065,45.5031824,city,4,0.010443864229765
doritos,pepsico,2018,Unknown,other,Unknown,unsure,1.0,2018-09-15,2018-09-15,3.115933014354067,pacific rim national park,british columbia,canada,north america,outdoor,coastal,14,-125.002441,55.001251,state,1,0.0714285714285714
doritos,pepsico,2018,Unknown,other,Unknown,unsure,1.0,2018-09-10,2018-09-10,3.115933014354067,new york,new york,united states of america,north america,outdoor,inland,124,-73.9497211,40.6526006,city,9,0.0725806451612903
doritos,pepsico,2018,Unknown,other,Unknown,unsure,1.0,2018-09-12,2018-09-12,3.115933014354067,carroboro,nc,united states of america,north america,outdoor,coastal,117,-79.0392919,35.6729639,state,8,0.0683760683760684
doritos,pepsico,2018,Unknown,other,Unknown,unsure,4.0,2018-09-15,2018-09-15,3.115933014354067,vancouver,wa,united states of america,north america,outdoor,coastal,1049,-122.6744557,45.6306954,city,1,0.0009532888465204
doritos,pepsico,2018,Unknown,other,Unknown,unsure,40.0,2018-09-02,2018-09-02,3.115933014354067,tofino,Unknown,canada,north america,outdoor,coastal,29,-125.9047083,49.1529643,city,2,0.0689655172413793
doritos,pepsico,2018,Unknown,other,Unknown,unsure,5.0,2018-09-09,2018-09-09,3.115933014354067,st. petersburg,Unknown,united states of america,north america,outdoor,other,42,-82.6695085,27.7703796,city,1,0.0238095238095238
doritos,pepsico,2018,Unknown,other,Unknown,unsure,6.0,2018-09-08,2018-09-08,3.115933014354067,fort collins,co,united states of america,north america,outdoor,inland,90,-105.0668085,40.5508527,city,2,0.0222222222222222
doritos,pepsico,2018,Unknown,other,Unknown,unsure,25.0,2018-07-28,2018-07-28,3.115933014354067,san diego,california,united states of america,north america,outdoor,coastal,130,-117.1627728,32.7174202,city,2,0.0153846153846154
doritos,pepsico,2018,Unknown,other,Unknown,unsure,2.0,2018-09-15,2018-09-15,3.115933014354067,venice beach,california,united states of america,north america,outdoor,coastal,477,-118.755997,36.7014631,state,9,0.0188679245283019
doritos,pepsico,2018,Unknown,other,Unknown,unsure,15.0,2018-09-16,2018-09-16,3.115933014354067,new york,new york,united states of america,north america,outdoor,inland,1074,-74.0060152,40.7127281,city,2,0.0018621973929236
doritos,pepsico,2018,Unknown,other,Unknown,unsure,30.0,2018-08-11,2018-08-11,3.115933014354067,long beach,california,united states of america,north america,outdoor,coastal,236,-118.191604,33.7690164,city,3,0.0127118644067797
doritos,pepsico,2018,Unknown,other,Unknown,unsure,100.0,2018-09-15,2018-09-15,3.115933014354067,pacific palisades,california,united states of america,north america,outdoor,coastal,106,-118.5264706,34.0480643,city,1,0.0094339622641509
doritos,pepsico,2018,Unknown,other,Unknown,unsure,50.0,2018-09-22,2018-09-22,3.115933014354067,tijuana,Unknown,mexico,north america,outdoor,inland,410,-117.0195295,32.5317397,city,15,0.0365853658536585
doritos,pepsico,2018,Unknown,other,Unknown,unsure,71.0,2018-09-13,2018-09-22,3.115933014354067,salt lake city,u,united states of america,north america,outdoor,inland,13,-100.445882,39.7837304,country,3,0.230769230769231
doritos,pepsico,2019,envoltura,food packaging,pet,multi-layer,15.0,2019-09-21,2019-09-21,3.115933014354067,santa catarina morelos,Unknown,mexico,north america,outdoor,inland,619,-102.0077097,23.6585116,state,3,0.0048465266558966
doritos,pepsico,2022,food wrapper,other,o,single-layer,3.0,2022-09-17,2022-09-17,0.08,los angeles,california,united states of america,north america,outdoor,freshwater,173,-118.242766,34.0536909,city,3,0.0173410404624277
doritos,pepsico,2022,food wrapper,other,o,single-layer,3.0,2022-09-17,2022-09-17,0.07,los angeles,california,united states of america,north america,outdoor,freshwater,232,-118.242766,34.0536909,city,5,0.021551724137931
doritos,pepsico,2022,food wrapper,other,o,single-layer,2.0,2022-09-25,2022-09-25,0.13,atlanta,georgia,united states of america,north america,outdoor,inland,16,-84.3902644,33.7489924,city,1,0.0625
doritos,pepsico,2022,food wrapper,other,ldpe,multi-layer,60.0,2022-09-29,2022-09-29,1.1,alexandria,va,united states of america,north america,outdoor,inland,1044,-77.0470229,38.8051095,city,10,0.0095785440613026
doritos,pepsico,2020,food wrapper,food packaging,o,single-layer,1.0,2020-09-23,2020-09-23,3.115933014354067,two harbors,california,united states of america,north america,outdoor,inland,35,-118.755997,36.7014631,state,1,0.0285714285714286
doritos (chips),pepsico,2018,Unknown,other,Unknown,unsure,25.0,2018-09-15,2018-09-15,3.115933014354067,st. petersburg,Unknown,united states of america,north america,outdoor,coastal,466,-100.445882,39.7837304,state,13,0.0278969957081545
doritos (pepsico),doritos (pepsico),2020,"chips bag with  (bopp) on the inside, low-density polyethylene (ldpe) in the middle, another middle layer of bopp, and an outer layer of surlyn®,",food packaging,o,multi-layer,11.0,2020-09-25,2020-09-25,3.0,morelia,michoacan,mexico,north america,outdoor,freshwater,471,-101.1923818,19.7027116,city,3,0.0063694267515923
doritos bag,pepsico,2018,Unknown,other,Unknown,unsure,14.0,2018-09-15,2018-09-15,3.115933014354067,portland,or,united states of america,north america,outdoor,inland,864,-122.674194,45.5202471,city,3,0.0034722222222222
dorusa,dorusa,2019,rastrillo,personal care,pet,multi-layer,15.0,2019-09-21,2019-09-21,3.115933014354067,santa catarina morelos,Unknown,mexico,north america,outdoor,inland,619,-102.0077097,23.6585116,state,1,0.0016155088852988
dorval,dorval,2021,candy wrapper,food packaging,pet,multi-layer,2.0,2021-01-23,2021-01-23,1.0,waveland,ms,united states of america,north america,outdoor,coastal,193,-89.379468,30.2889414,city,1,0.005181347150259
dorval,dorval,2018,Unknown,other,Unknown,unsure,3.0,2018-09-11,2018-09-11,3.115933014354067,new rochelle,new york,united states of america,north america,outdoor,inland,108,-73.7826363,40.9115386,city,1,0.0092592592592592
dorval,dorval,2020,food wrapper,food packaging,o,multi-layer,2.0,2020-09-28,2020-09-28,3.115933014354067,astoria,new york,united states of america,north america,outdoor,inland,244,-73.9302673,40.7720145,city,1,0.0040983606557377
dos equis,dos equis,2018,Unknown,other,o,unsure,90.0,2018-09-15,2018-09-15,3.115933014354067,malibu,california,united states of america,north america,outdoor,coastal,156,-118.689423,34.035591,city,1,0.0064102564102564
dosal tobacco co,dosal tobacco co,2019,smoking package,smoking materials,o,multi-layer,30.0,2019-09-21,2019-09-21,3.115933014354067,st. petersburg,florida,united states of america,north america,outdoor,coastal,160,-82.6695085,27.7703796,city,3,0.01875
dots,tootsie roll industries,2021,box,food packaging,ldpe,unsure,Unknown,2021-09-18,2021-09-18,3.5,saint petersburg,florida,united states of america,north america,outdoor,inland,15,-82.6695085,27.7703796,city,1,0.0666666666666667
double bubble,tootsie roll industries,2018,Unknown,other,Unknown,unsure,175.0,2018-09-15,2018-09-15,3.115933014354067,van nuys,california,united states of america,north america,outdoor,inland,436,-118.4486675,34.1866193,city,2,0.0045871559633027
double bubble,tootsie roll industries,2018,Unknown,other,Unknown,unsure,100.0,2018-09-15,2018-09-15,3.115933014354067,pacific palisades,california,united states of america,north america,outdoor,coastal,106,-118.5264706,34.0480643,city,1,0.0094339622641509
double bubble,tootsie roll industries,2018,Unknown,other,Unknown,unsure,15.0,2018-09-22,2018-09-22,3.115933014354067,boulder,co,united states of america,north america,outdoor,inland,139,-105.270241,40.0154155,city,1,0.0071942446043165
double lollies,swizzels matlow,2018,Unknown,other,Unknown,unsure,5.0,2018-09-15,2018-09-15,3.115933014354067,vancouver,british columbia,canada,north america,outdoor,coastal,592,-123.113952,49.2608724,city,1,0.0016891891891891
double platinum,double platinum,2018,Unknown,other,Unknown,unsure,4.0,2018-09-16,2018-09-16,3.115933014354067,washington,dc,united states of america,north america,outdoor,inland,428,-77.0365427,38.8950368,city,2,0.0046728971962616
doublemint,"mars, incorporated",2018,Unknown,other,Unknown,unsure,50.0,2018-09-22,2018-09-22,3.115933014354067,tijuana,Unknown,mexico,north america,outdoor,inland,410,-117.0195295,32.5317397,city,1,0.0024390243902439
douglas balance,douglas balance,2019,empaque de chicles,food packaging,o,single-layer,15.0,2019-09-21,2019-09-21,6.0,santa catalina,morelos,mexico,north america,outdoor,inland,27,-99.0,18.75,state,1,0.037037037037037
dove,"mars, incorporated",2021,plastic wrapper,food packaging,hdpe,multi-layer,2.0,2021-04-24,2021-04-24,3.0,tavernier,florida,united states of america,north america,outdoor,coastal,87,-80.5150608,25.0115186,city,1,0.0114942528735632
dove,"mars, incorporated",2020,ice cream wrapper,food packaging,o,single-layer,10.0,2020-10-03,2020-10-03,3.0,newburyport,massachusetts,united states of america,north america,outdoor,inland,791,-70.8772751,42.8125913,city,1,0.0012642225031605
dove,"mars, incorporated",2020,body wash,personal care,pp,single-layer,11.0,2020-09-19,2020-09-19,3.0,snellville,georgia,united states of america,north america,outdoor,inland,570,-84.0199108,33.857328,city,1,0.0017543859649122
dove,"mars, incorporated",2021,plastic bottle,personal care,hdpe,multi-layer,75.0,2021-08-28,2021-08-28,8.0,san pedro masahuat,la paz,el salvador,north america,outdoor,coastal,1878,-89.0370716,13.5449831,city,9,0.0047923322683706
dove,"mars, incorporated",2022,soap bar wrapper,personal care,ldpe,single-layer,35.0,2022-06-09,2022-06-09,1.0,seaside,california,united states of america,north america,outdoor,inland,1037,-121.816938345695,36.62593,city,1,0.0009643201542912
dove,"mars, incorporated",2021,deodorant,personal care,hdpe,unsure,15.0,2021-03-27,2021-03-27,3.0,sandy bay,bay islands/ roatan,honduras,north america,outdoor,coastal,579,-86.5644553,16.3327297,city,1,0.001727115716753
dove,"mars, incorporated",2021,deodorant,household products,o,single-layer,7.0,2021-01-30,2021-01-30,3.0,pensacola,bay islands/ roatan,honduras,north america,outdoor,coastal,491,-86.0755145,15.2572432,country,1,0.0020366598778004
dove,"mars, incorporated",2022,deordorant,household products,hdpe,unsure,5.0,2022-09-17,2022-09-17,3.0,chicago,il,united states of america,north america,outdoor,inland,86,-89.4337288,40.0796606,state,1,0.0116279069767442
dove,"mars, incorporated",2018,Unknown,other,Unknown,unsure,25.0,2018-07-28,2018-07-28,3.115933014354067,san diego,california,united states of america,north america,outdoor,coastal,130,-117.1627728,32.7174202,city,2,0.0153846153846154
dove,"mars, incorporated",2018,Unknown,other,Unknown,unsure,2.0,2018-09-15,2018-09-15,3.115933014354067,venice beach,california,united states of america,north america,outdoor,coastal,477,-118.755997,36.7014631,state,1,0.0020964360587002
dove,"mars, incorporated",2018,Unknown,other,Unknown,unsure,15.0,2018-09-16,2018-09-16,3.115933014354067,new york,new york,united states of america,north america,outdoor,inland,1074,-74.0060152,40.7127281,city,1,0.0009310986964618
dove,"mars, incorporated",2018,Unknown,other,hdpe,unsure,100.0,2018-09-15,2018-09-15,3.115933014354067,pacific palisades,california,united states of america,north america,outdoor,coastal,106,-118.5264706,34.0480643,city,1,0.0094339622641509
dove,"mars, incorporated",2018,Unknown,other,Unknown,unsure,50.0,2018-09-22,2018-09-22,3.115933014354067,tijuana,Unknown,mexico,north america,outdoor,inland,410,-117.0195295,32.5317397,city,2,0.0048780487804878
dove,"mars, incorporated",2018,Unknown,other,pet,unsure,15.0,2018-09-22,2018-09-22,3.115933014354067,boulder,co,united states of america,north america,outdoor,inland,139,-105.270241,40.0154155,city,1,0.0071942446043165
dove chocolate,unilever,2018,Unknown,other,Unknown,unsure,4.0,2018-09-16,2018-09-16,3.115933014354067,castleton-on-hudson,new york,united states of america,north america,outdoor,inland,66,-73.7553018,42.5308134,city,1,0.0151515151515152
dow agro sciences,unbranded,2021,plastic bottle,household products,hdpe,multi-layer,75.0,2021-08-28,2021-08-28,8.0,san pedro masahuat,la paz,el salvador,north america,outdoor,coastal,1878,-89.0370716,13.5449831,city,1,0.0005324813631522
dow chemical company,dow chemical company,2018,Unknown,other,Unknown,unsure,18.0,2018-09-11,2018-09-11,3.115933014354067,colorado springs,Unknown,united states of america,north america,outdoor,inland,115,-104.825348,38.8339578,city,21,0.182608695652174
downy,procter & gamble,2020,51 oz fabric softener,household products,hdpe,multi-layer,1.0,2020-10-01,2020-10-08,3.115933014354067,marina,california,united states of america,north america,outdoor,inland,15,-121.800629330262,36.6900986,city,1,0.0666666666666667
downy,procter & gamble,2019,botella,household products,hdpe,single-layer,15.0,2019-09-21,2019-09-21,3.115933014354067,santa catarina morelos,Unknown,mexico,north america,outdoor,inland,619,-102.0077097,23.6585116,state,1,0.0016155088852988
dr mcgillicuddy,dr mcgillicuddy,2019,nip (alcohol) container,food packaging,pet,single-layer,3.0,2019-09-24,2019-09-24,3.115933014354067,amherst,massachusetts,united states of america,north america,outdoor,inland,40,-72.505714,42.3685658,city,1,0.025
dr pepper,jab holding company,2020,soda bottle (parent company: dr pepper/7-up inc,food packaging,pet,single-layer,11.0,2020-12-09,2020-12-09,2.0,provincetown,massachusetts,united states of america,north america,outdoor,coastal,101,-70.1858639,42.0525612,city,1,0.0099009900990099
dr pepper,jab holding company,2022,bottle,food packaging,pet,multi-layer,32.0,2022-09-16,2022-09-16,3.0,milwaukee,wisconsin,united states of america,north america,outdoor,coastal,196,-87.922497,43.0349931,city,4,0.0204081632653061
dr pepper,jab holding company,2022,bottle cap,food packaging,pp,multi-layer,32.0,2022-09-16,2022-09-16,3.0,milwaukee,wisconsin,united states of america,north america,outdoor,coastal,196,-87.922497,43.0349931,city,4,0.0204081632653061
dr pepper,jab holding company,2021,wrapper,food packaging,pet,single-layer,Unknown,2021-09-18,2021-09-18,3.5,saint petersburg,florida,united states of america,north america,outdoor,coastal,193,-82.6695085,27.7703796,city,2,0.0103626943005181
dr. bronners,dr. bronners,2022,food wrapper,other,ldpe,multi-layer,60.0,2022-09-29,2022-09-29,1.1,alexandria,va,united states of america,north america,outdoor,inland,1044,-77.0470229,38.8051095,city,1,0.0009578544061302
dr. bronners,dr. bronners,2022,soap,other,o,single-layer,5.0,2022-10-04,2022-10-04,1.24,alexandria,virginia,united states of america,north america,outdoor,inland,2958,-77.0470229,38.8051095,city,1,0.0003380662609871
dr. mcghillady's,dr. mcghillady's,2020,drink flask,food packaging,pet,single-layer,6.0,2020-09-13,2020-09-13,4.0,columbus,ohio,united states of america,north america,outdoor,other,248,-83.0007065,39.9622601,city,1,0.0040322580645161
dr. mcguillicuddy's,sazerac company,2020,alcohol nip bottle/parent co. the sazerac company,food packaging,pet,single-layer,10.0,2020-10-03,2020-10-03,3.0,newburyport,massachusetts,united states of america,north america,outdoor,inland,791,-70.8772751,42.8125913,city,6,0.0075853350189633
dr. pepper,jab holding company,2020,soda bottle,food packaging,pet,multi-layer,5.0,2020-09-19,2020-09-19,2.0,redmond,wa,united states of america,north america,outdoor,coastal,228,-122.1238767,47.6694141,city,1,0.0043859649122807
dr. pepper,jab holding company,2022,plastic bottle,food packaging,pet,single-layer,8.0,2022-08-13,2022-08-13,2.0,brownsville,tx,united states of america,north america,outdoor,inland,55,-97.4890879,25.9140277,city,1,0.0181818181818182
dr. pepper,jab holding company,2021,bottle,food packaging,pet,single-layer,7.0,2021-04-24,2021-04-24,2.0,lafayette,louisiana,united states of america,north america,outdoor,inland,667,-92.0298813,30.2043259,city,2,0.0029985007496251
dr. pepper,jab holding company,2020,drink bottle,food packaging,pet,single-layer,10.0,2020-10-03,2020-10-03,3.0,newburyport,massachusetts,united states of america,north america,outdoor,inland,791,-70.8772751,42.8125913,city,1,0.0012642225031605
dr. pepper,jab holding company,2020,bottle,food packaging,pet,single-layer,9.0,2020-09-26,2020-09-26,2.0,roanoke,virginia,united states of america,north america,outdoor,inland,1179,-79.9414313,37.270973,city,1,0.0008481764206955
dr. pepper,jab holding company,2022,bottle,food packaging,pet,single-layer,12.0,2022-09-17,2022-09-17,6.0,st. louis,missouri,united states of america,north america,outdoor,freshwater,1657,-90.1910154,38.6280278,city,9,0.0054315027157513
dr. pepper,jab holding company,2021,plastic drink bottles,food packaging,pet,single-layer,48.0,2021-07-17,2021-07-17,2.0,washington,district of columbia,united states of america,north america,outdoor,coastal,130,-77.0365427,38.8950368,city,3,0.0230769230769231
dr. pepper,jab holding company,2021,bottle,food packaging,pet,single-layer,11.0,2021-09-07,2021-09-07,6.0,waverly,missouri,united states of america,north america,outdoor,freshwater,3533,-93.5177118,39.2094637,city,16,0.0045287291253891
dr. pepper,jab holding company,2022,drink bottle,food packaging,pet,single-layer,2.0,2022-09-25,2022-09-26,3.115933014354067,fort collins,colorado,united states of america,north america,outdoor,inland,47,-105.0668085,40.5508527,city,1,0.0212765957446809
dr. pepper,jab holding company,2022,drink bottle,food packaging,pet,single-layer,28.0,2022-07-23,2022-07-23,4.0,chicago,il,united states of america,north america,outdoor,inland,182,-89.4337288,40.0796606,state,1,0.0054945054945055
dr. pepper,jab holding company,2022,drink bottle,food packaging,pet,single-layer,15.0,2022-09-26,2022-09-26,3.0,chicago,il,united states of america,north america,outdoor,inland,72,-89.4337288,40.0796606,state,1,0.0138888888888889
dr. pepper,jab holding company,2018,Unknown,other,pet,unsure,2.0,2018-09-15,2018-09-15,3.115933014354067,peculiar,mo,united states of america,north america,outdoor,inland,44,-94.4611204,38.7145481,city,2,0.0454545454545455
dr. pepper,jab holding company,2018,Unknown,other,pet,unsure,1.0,2018-09-15,2018-09-15,3.115933014354067,henrico,va,united states of america,north america,outdoor,inland,81,-77.335257,37.4957023,city,2,0.0246913580246914
dr. pepper,jab holding company,2018,Unknown,other,pp,unsure,1.0,2018-09-15,2018-09-15,3.115933014354067,henrico,va,united states of america,north america,outdoor,inland,81,-77.335257,37.4957023,city,2,0.0246913580246914
dr. pepper,jab holding company,2022,beverage bottles,other,pet,single-layer,4.0,2022-07-19,2022-07-19,0.05,mankato,mn,united states of america,north america,outdoor,inland,47,-93.9993505,44.1634663,city,1,0.0212765957446809
dr. pepper,jab holding company,2022,other bottles,other,o,single-layer,5.0,2022-10-04,2022-10-04,1.24,alexandria,virginia,united states of america,north america,outdoor,inland,2958,-77.0470229,38.8051095,city,5,0.0016903313049357
dr. pepper,jab holding company,2022,beverage bottles,other,pet,multi-layer,1.0,2022-10-07,2022-10-07,0.16,alexandria,virginia,united states of america,north america,outdoor,inland,121,-77.0470229,38.8051095,city,2,0.0165289256198347
dr. pepper/7-up,keurig dr. pepper,2019,can,food packaging,ldpe,single-layer,30.0,2019-09-21,2019-09-21,3.115933014354067,st. petersburg,florida,united states of america,north america,outdoor,inland,184,-82.6695085,27.7703796,city,2,0.0108695652173913
dr. reddy's,dr. reddy's,2021,rx packet,other,o,unsure,62.0,2021-06-12,2021-06-12,3.5,fairhaven,massachusetts,united states of america,north america,outdoor,coastal,1858,-70.9036487,41.6376043,city,1,0.0005382131324004
dr.mcgillicuddy,sazerac company,2021,nips,food packaging,pet,single-layer,13.0,2021-09-11,2021-09-12,2.0,amherst,massachusetts,united states of america,north america,outdoor,inland,512,-72.505714,42.3685658,city,23,0.044921875
drakes,drakes,2020,food wrapper,food packaging,o,multi-layer,2.0,2020-09-28,2020-09-28,3.115933014354067,astoria,new york,united states of america,north america,outdoor,inland,244,-73.9302673,40.7720145,city,1,0.0040983606557377
dream cosmetics,unbranded,2022,beauty product,personal care,hdpe,single-layer,6.0,2022-01-07,2022-07-31,9.0,quinatana roo,mahahual,mexico,north america,outdoor,coastal,1079,-102.0077097,23.6585116,country,1,0.0009267840593141
dreyers,dreyers,2022,food wrapper,other,o,single-layer,2.0,2022-07-17,2022-07-17,0.03,crater lake,or,united states of america,north america,outdoor,freshwater,7,-120.737257,43.9792797,state,1,0.142857142857143
